,note_name,start_time,duration
0,C4,0.768,0.23199999999999998
1,Db4,1.018,0.982
2,E4,1.078,0.9219999999999999
3,C4,1.228,0.772
4,Bb3,1.3519999999999999,0.6480000000000001
5,C4,1.426,0.5740000000000001
6,Ab3,1.486,0.514
7,G3,1.533,0.4670000000000001
8,E3,1.605,0.395
9,G3,1.7730000000000001,0.22699999999999987
10,Eb3,1.831,0.16900000000000004
11,F3,2.609,0.391
12,G3,2.824,0.17600000000000016
13,A3,3.074,0.9260000000000002
14,G3,3.132,0.8679999999999999
15,Eb3,3.271,0.7290000000000001
16,Db3,3.38,0.6200000000000001
17,A2,3.543,0.45699999999999985
18,F2,3.777,0.22299999999999986
19,Gb2,3.995,0.004999999999999893
20,Db3,4.073,0.9269999999999996
21,A2,4.27,0.7300000000000004
22,G2,4.353,0.6470000000000002
23,B2,4.525,0.47499999999999964
24,C3,4.607,0.3929999999999998
25,F3,4.793,0.20699999999999985
26,Gb3,5.779,0.22100000000000009
27,F3,6.367,0.633
28,E3,6.483,0.5170000000000003
29,D3,6.703,0.2969999999999997
30,E3,6.878,0.12199999999999989
31,E3,7.2379999999999995,0.7620000000000005
32,A3,8.445,0.5549999999999997
33,D4,8.646,0.3539999999999992
34,E4,8.844,0.15600000000000058
35,F4,9.003,0.9969999999999999
36,F4,9.167,0.8330000000000002
37,Eb4,9.521,0.4789999999999992
38,C4,9.729,0.2710000000000008
39,Eb4,9.921,0.07900000000000063
40,Eb4,10.704,0.2959999999999994
41,Eb4,11.036,0.9640000000000004
42,Eb4,11.255,0.7449999999999992
43,D4,11.443,0.5570000000000004
44,B3,11.668,0.33200000000000074
45,Bb3,11.913,0.08699999999999974
