,note_name,start_time,duration
0,C4,0.008,0.992
1,D4,0.216,0.784
2,E4,0.286,0.714
3,A4,0.434,0.5660000000000001
4,B4,0.703,0.29700000000000004
5,E5,0.938,0.062000000000000055
6,F5,1.219,0.7809999999999999
7,Gb5,1.432,0.5680000000000001
8,G5,1.538,0.46199999999999997
9,Ab5,1.6720000000000002,0.32799999999999985
10,G5,1.764,0.236
11,Ab5,1.923,0.07699999999999996
12,A5,2.074,0.9260000000000002
13,G5,2.132,0.8679999999999999
14,Ab5,2.271,0.7290000000000001
15,Bb5,2.38,0.6200000000000001
16,A5,2.543,0.45699999999999985
17,F5,2.777,0.22299999999999986
18,Db5,2.995,0.004999999999999893
19,Eb5,3.057,0.9430000000000001
20,C5,3.257,0.7429999999999999
21,Bb4,3.441,0.5590000000000002
22,F4,4.014,0.9859999999999998
23,F4,4.211,0.7889999999999997
24,C4,4.326,0.6740000000000004
25,Eb4,5.357,0.6429999999999998
26,F4,5.445,0.5549999999999997
27,F4,5.616,0.38400000000000034
28,F4,5.695,0.3049999999999997
29,Ab4,5.971,0.028999999999999915
30,A4,6.074,0.9260000000000002
31,G4,6.132,0.8680000000000003
32,Gb4,6.271,0.7290000000000001
33,Eb4,6.38,0.6200000000000001
34,D4,6.543,0.45699999999999985
35,D4,6.777,0.22299999999999986
36,Bb3,6.995,0.004999999999999893
37,Bb3,7.003,0.9969999999999999
38,C4,8.008,0.9920000000000009
39,D4,8.09,0.9100000000000001
40,B3,8.264,0.7360000000000007
41,D4,8.365,0.6349999999999998
42,B3,8.492,0.5079999999999991
43,B3,8.608,0.39199999999999946
44,B3,9.055,0.9450000000000003
45,B3,9.272,0.7279999999999998
46,B3,9.477,0.5229999999999997
47,B3,9.693,0.3070000000000004
48,B3,9.898,0.10200000000000031
49,B3,10.609,0.391
50,C4,10.824,0.17600000000000016
51,Eb4,11.112,0.8879999999999999
52,D4,11.214,0.7859999999999996
53,D4,11.341,0.6590000000000007
54,A3,11.688,0.3119999999999994
55,C4,11.876,0.12400000000000055
56,B3,11.947,0.053000000000000824
57,G3,12.014,0.9860000000000007
58,E3,12.211,0.7889999999999997
59,C3,12.326,0.6739999999999995
60,Db3,13.868,0.13199999999999967
61,E3,14.12,0.8800000000000008
62,Gb3,14.197,0.8030000000000008
63,G3,14.255,0.7449999999999992
64,C4,14.341,0.6590000000000007
65,Ab3,14.543,0.45700000000000074
66,G3,14.763,0.2370000000000001
67,Bb3,14.836,0.1639999999999997
68,C4,14.871,0.12899999999999956
69,F4,14.928,0.07199999999999918
70,Gb4,15.125,0.875
71,Ab4,15.29,0.7100000000000009
72,Bb4,16.284,0.7160000000000011
73,Db5,16.349,0.6509999999999998
74,C5,16.415,0.5850000000000009
75,C5,16.547,0.4529999999999994
76,D5,16.651,0.3490000000000002
77,F5,16.796,0.20400000000000063
78,G5,16.905,0.09499999999999886
79,Gb5,17.036,0.9639999999999986
80,Gb5,17.255,0.745000000000001
81,F5,17.443,0.5569999999999986
82,F5,17.668,0.33200000000000074
83,Eb5,17.913,0.08699999999999974
84,Db5,18.115,0.8850000000000016
85,E5,18.201,0.7989999999999995
86,G5,18.444,0.5560000000000009
87,Bb5,18.634,0.36599999999999966
88,Ab5,19.018,0.9819999999999993
89,E5,19.078,0.9220000000000006
90,G5,19.228,0.7719999999999985
91,Ab5,19.352,0.6479999999999997
92,G5,19.426,0.5740000000000016
93,Ab5,19.486,0.5139999999999993
94,C6,19.533,0.46699999999999875
95,C6,19.605,0.3949999999999996
96,C6,19.773,0.2270000000000003
97,Bb5,19.831,0.16900000000000048
98,B5,20.034,0.9660000000000011
99,B5,20.098,0.902000000000001
100,B5,21.031,0.9690000000000012
101,A5,21.113,0.8870000000000005
102,Ab5,21.241,0.7590000000000003
103,F5,21.323,0.6769999999999996
104,F5,21.542,0.4579999999999984
105,D5,21.733,0.26699999999999946
106,D5,21.826999999999998,0.17300000000000182
107,Eb5,22.073,0.9269999999999996
108,C5,22.27,0.7300000000000004
109,D5,22.353,0.6469999999999985
110,Bb4,22.525,0.4750000000000014
111,C5,22.607,0.3930000000000007
112,E5,22.793,0.20700000000000074
113,E5,23.678,0.3219999999999992
