,note_name,start_time,duration
0,Db4,0.003,0.997
1,C4,1.384,0.6160000000000001
2,C4,2.104,0.8959999999999999
3,C4,2.2640000000000002,0.7359999999999998
4,C4,2.5789999999999997,0.42100000000000026
5,Db4,3.109,0.891
6,G4,3.368,0.6320000000000001
7,Db5,3.616,0.3839999999999999
8,Gb5,3.757,0.24299999999999988
9,Gb5,3.988,0.01200000000000001
10,F5,4.004,0.9960000000000004
11,F5,5.478,0.5220000000000002
12,F5,5.7379999999999995,0.26200000000000045
13,F5,5.966,0.03399999999999981
14,E5,6.264,0.7359999999999998
15,E5,6.501,0.49899999999999967
16,Eb5,6.758,0.242
17,E5,6.866,0.13400000000000034
18,F5,7.074,0.9260000000000002
19,E5,7.132,0.8680000000000003
20,Db5,7.271,0.7290000000000001
21,Db5,7.38,0.6200000000000001
22,D5,7.543,0.45699999999999985
23,B4,7.777,0.22299999999999986
24,Ab4,7.995,0.004999999999999893
25,Ab4,8.09,0.9100000000000001
26,Gb4,8.232,0.7680000000000007
27,G4,8.746,0.25399999999999956
28,A4,9.754,0.24600000000000044
29,B4,9.848,0.15199999999999925
30,Ab4,10.036,0.9640000000000004
31,Ab4,10.255,0.7449999999999992
32,G4,10.443,0.5570000000000004
33,E4,10.668,0.33200000000000074
34,Eb4,10.913,0.08699999999999974
35,D4,11.238,0.7620000000000005
