,note_name,start_time,duration
0,C4,0.064,0.9359999999999999
1,D4,0.154,0.846
2,E4,0.229,0.771
3,E4,0.583,0.41700000000000004
4,E4,1.008,0.992
5,F4,1.216,0.784
6,G4,1.286,0.714
7,A4,1.434,0.5660000000000001
8,B4,1.7029999999999998,0.29700000000000015
9,C5,1.938,0.062000000000000055
10,B4,2.678,0.32200000000000006
11,C5,3.104,0.8959999999999999
12,C5,3.2640000000000002,0.7359999999999998
13,C5,3.5789999999999997,0.42100000000000026
14,A4,4.003,0.9969999999999999
15,C5,4.167,0.8330000000000002
16,Ab4,4.521,0.4790000000000001
17,F4,4.729,0.2709999999999999
18,Ab4,4.921,0.07899999999999974
19,B4,5.109,0.891
20,C5,5.368,0.6319999999999997
21,Gb5,5.616,0.38400000000000034
22,Eb5,5.757,0.24300000000000033
23,Gb5,5.9879999999999995,0.012000000000000455
24,F5,6.129,0.8710000000000004
25,F5,6.318,0.6820000000000004
26,E5,7.478,0.5220000000000002
27,E5,7.7379999999999995,0.26200000000000045
28,E5,7.966,0.03399999999999981
29,Db5,8.036,0.9640000000000004
30,Bb4,8.255,0.7449999999999992
31,G4,8.443,0.5570000000000004
32,G4,8.668,0.33200000000000074
33,F4,8.913,0.08699999999999974
34,Gb4,9.309,0.6910000000000007
35,F4,9.486,0.5139999999999993
36,F4,9.572,0.4280000000000008
37,Gb4,9.818999999999999,0.18100000000000094
38,F4,9.943,0.057000000000000384
39,E4,10.238,0.7620000000000005
40,Ab4,11.259,0.7409999999999997
41,Bb3,11.518,0.4819999999999993
42,G3,11.671,0.3290000000000006
43,E3,12.092,0.9079999999999995
44,F3,12.318,0.6820000000000004
45,F3,12.499,0.5009999999999994
46,E3,13.63,0.3699999999999992
47,Gb3,14.018,0.9819999999999993
48,E3,14.078,0.9220000000000006
49,E3,14.228,0.7720000000000002
50,Db3,14.352,0.6479999999999997
51,E3,14.426,0.5739999999999998
52,Eb3,14.486,0.5139999999999993
53,C3,14.533,0.4670000000000005
54,E3,14.605,0.3949999999999996
55,E3,14.773,0.2270000000000003
56,Ab3,14.831,0.16900000000000048
57,C4,15.667,0.3330000000000002
58,E4,15.77,0.23000000000000043
59,E4,15.922,0.0779999999999994
60,Gb4,16.035,0.9649999999999999
61,Ab4,16.408,0.5919999999999987
62,C5,16.497,0.5030000000000001
63,A4,16.568,0.4319999999999986
64,Gb4,16.671,0.3290000000000006
65,Ab4,16.882,0.11799999999999855
66,C5,16.995,0.004999999999999005
67,Db5,17.057,0.9430000000000014
68,C5,17.257,0.7429999999999986
69,Db5,17.441,0.559000000000001
70,D5,18.112,0.8880000000000017
71,Gb5,18.368,0.6320000000000014
72,G5,18.841,0.15899999999999892
73,G5,19.103,0.8969999999999985
74,G5,19.273,0.7270000000000003
75,Bb5,19.4,0.6000000000000014
76,A5,19.487,0.5130000000000017
77,Db6,19.721,0.2789999999999999
78,D6,19.855,0.14499999999999957
79,D6,19.991,0.009000000000000341
80,Db6,20.121,0.8790000000000013
81,D6,20.311,0.6890000000000001
82,F6,20.767,0.23300000000000054
83,E6,21.219,0.7809999999999988
84,Eb6,21.432,0.5680000000000014
85,F6,21.538,0.46199999999999974
86,Gb6,21.672,0.3279999999999994
87,F6,21.764,0.23600000000000065
88,Gb6,21.923000000000002,0.07699999999999818
89,D6,22.074,0.9259999999999984
90,C6,22.132,0.8679999999999986
91,Ab5,22.271,0.7289999999999992
92,Ab5,22.38,0.620000000000001
93,A5,22.543,0.45700000000000074
94,B5,22.777,0.22299999999999898
95,Bb5,22.995,0.004999999999999005
96,G5,23.171,0.8290000000000006
97,Ab5,23.505,0.495000000000001
98,Gb5,23.655,0.34499999999999886
99,F5,23.798000000000002,0.20199999999999818
100,E6,23.921,0.07900000000000063
