,note_name,start_time,duration
0,Eb4,0.329,0.671
1,D4,0.375,0.625
2,E4,0.421,0.579
3,G4,0.536,0.46399999999999997
4,E4,1.173,0.827
5,F4,1.315,0.685
6,D4,1.65,0.3500000000000001
7,E4,1.842,0.15799999999999992
8,E4,1.9100000000000001,0.08999999999999986
9,G4,2.065,0.935
10,A4,2.154,0.8460000000000001
11,A4,2.337,0.6629999999999998
12,D5,2.667,0.3330000000000002
13,B4,2.875,0.125
14,E4,3.12,0.8799999999999999
15,Gb4,3.197,0.8029999999999999
16,G4,3.255,0.7450000000000001
17,G4,3.341,0.6589999999999998
18,Db4,3.543,0.45699999999999985
19,E4,3.763,0.2370000000000001
20,Bb3,3.836,0.16400000000000015
21,C4,3.871,0.129
22,A3,3.928,0.07200000000000006
23,Bb3,4.609,0.391
24,C4,4.824,0.17600000000000016
25,A3,5.065,0.9349999999999996
26,G3,5.154,0.8460000000000001
27,E3,5.337,0.6630000000000003
28,G3,5.667,0.3330000000000002
29,G3,5.875,0.125
30,Bb3,6.115,0.8849999999999998
31,G3,6.201,0.7990000000000004
32,G3,6.444,0.556
33,Ab3,6.634,0.36599999999999966
34,Gb3,7.115,0.8849999999999998
35,E3,7.201,0.7990000000000004
36,G3,7.444,0.556
37,Ab3,7.634,0.36599999999999966
38,E3,8.014,0.9860000000000007
39,D3,8.216,0.7840000000000007
40,D3,8.565,0.4350000000000005
41,D3,8.823,0.1769999999999996
42,E3,9.014,0.9860000000000007
43,C3,9.216,0.7840000000000007
44,A2,9.565,0.4350000000000005
45,C3,9.823,0.1769999999999996
46,C3,10.092,0.9079999999999995
47,B2,10.318,0.6820000000000004
48,A2,10.499,0.5009999999999994
49,F2,11.259,0.7409999999999997
50,Eb2,11.518,0.4819999999999993
51,D2,11.671,0.3290000000000006
52,E2,12.191,0.8089999999999993
53,Gb2,12.435,0.5649999999999995
54,G2,12.483,0.5169999999999995
55,Ab2,12.525,0.47499999999999964
56,G2,12.773,0.2270000000000003
57,G2,12.941,0.058999999999999275
58,Ab2,13.62,0.3800000000000008
59,C3,13.676,0.32399999999999984
60,D3,13.853,0.14700000000000024
61,D3,14.052,0.9480000000000004
62,C3,14.108,0.8919999999999995
63,D3,14.189,0.8109999999999999
64,Db3,14.527,0.47300000000000075
65,Bb2,14.57,0.4299999999999997
66,Ab2,14.629,0.37100000000000044
67,A2,14.697,0.3030000000000008
68,A2,14.802,0.1980000000000004
69,A2,14.882,0.11800000000000033
70,Bb2,15.341,0.6590000000000007
71,Bb2,15.516,0.484
72,C3,15.773,0.2270000000000003
73,Bb2,16.286,0.7139999999999986
74,A2,16.378,0.6219999999999999
75,C3,16.54,0.46000000000000085
76,G3,16.635,0.36499999999999844
77,A3,16.76,0.23999999999999844
78,A3,17.173,0.8270000000000017
79,G3,17.315,0.6849999999999987
80,G3,17.65,0.3500000000000014
81,F3,17.842,0.15800000000000125
82,F3,17.91,0.08999999999999986
83,C3,18.103,0.8969999999999985
84,C3,18.273,0.7270000000000003
85,Eb3,18.4,0.6000000000000014
86,B2,18.487,0.5130000000000017
87,Bb2,18.721,0.2789999999999999
88,B2,18.855,0.14499999999999957
89,D3,18.991,0.009000000000000341
90,Eb3,19.868,0.13200000000000145
91,Eb3,20.251,0.7489999999999988
92,Bb3,20.427,0.5730000000000004
93,D4,20.602,0.3979999999999997
94,A4,20.867,0.13299999999999912
95,A4,21.003,0.9969999999999999
96,F4,21.167,0.8329999999999984
97,Gb4,21.521,0.4789999999999992
98,A4,21.729,0.2710000000000008
99,Gb4,21.921,0.07900000000000063
100,Gb4,22.868,0.13200000000000145
101,F4,23.309,0.690999999999999
102,G4,23.486,0.5139999999999993
103,G4,23.572,0.4280000000000008
104,Ab4,23.819,0.18100000000000094
105,G4,23.943,0.05699999999999861
