,note_name,start_time,duration
0,C4,0.129,0.871
1,Db4,0.197,0.8029999999999999
2,C4,0.349,0.651
3,C4,0.423,0.577
4,C4,0.71,0.29000000000000004
5,Db4,1.259,0.7410000000000001
6,Db4,1.518,0.482
7,G3,1.671,0.32899999999999996
8,Bb3,2.073,0.927
9,G3,2.27,0.73
10,A3,2.3529999999999998,0.6470000000000002
11,Db4,2.525,0.4750000000000001
12,C4,2.607,0.3929999999999998
13,C4,2.793,0.20699999999999985
14,C4,3.768,0.2320000000000002
15,Db4,4.055,0.9450000000000003
16,Db4,4.272,0.7279999999999998
17,Db4,4.477,0.5229999999999997
18,Db4,4.693,0.3070000000000004
19,Db4,4.898,0.10200000000000031
20,A3,5.003,0.9969999999999999
21,A3,5.167,0.8330000000000002
22,Gb3,5.521,0.4790000000000001
23,A3,5.729,0.2709999999999999
24,Gb3,5.921,0.07899999999999974
25,F3,6.122,0.8780000000000001
26,E3,6.283,0.7169999999999996
27,E3,7.63,0.3700000000000001
28,D3,8.029,0.9710000000000001
29,Bb2,8.177,0.8230000000000004
30,B2,8.285,0.7149999999999999
31,Db3,8.436,0.5640000000000001
32,B2,8.514,0.48600000000000065
33,Db3,8.766,0.23399999999999999
34,Db3,9.09,0.9100000000000001
35,D3,9.232,0.7680000000000007
36,C3,9.746,0.25399999999999956
37,Db3,10.04,0.9600000000000009
38,Db3,10.197,0.8030000000000008
39,Ab2,10.366,0.6340000000000003
40,Gb2,11.122,0.8780000000000001
41,G2,11.283,0.7170000000000005
42,Bb2,12.341,0.6590000000000007
43,Db3,12.516,0.484
44,E3,12.773,0.2270000000000003
45,D3,13.122,0.8780000000000001
46,C3,13.283,0.7170000000000005
47,C3,14.129,0.8710000000000004
48,Db3,14.197,0.8030000000000008
49,C3,14.349,0.6509999999999998
50,C3,14.423,0.577
51,C3,14.71,0.28999999999999915
52,Eb3,15.251,0.7490000000000006
53,Ab3,15.427,0.5730000000000004
54,C4,15.602,0.3979999999999997
55,F4,15.867,0.13299999999999912
56,Gb4,16.09,0.9100000000000001
57,E4,16.232,0.7680000000000007
58,F4,16.746,0.25400000000000134
59,Gb4,17.116,0.8840000000000003
60,A4,17.533,0.46699999999999875
61,C5,17.618,0.38200000000000145
62,Bb4,17.771,0.2289999999999992
63,Ab4,17.866,0.13400000000000034
64,G4,18.754,0.24599999999999866
65,Ab4,18.848,0.15200000000000102
66,Gb4,19.036,0.9639999999999986
67,Eb4,19.255,0.745000000000001
68,C4,19.443,0.5569999999999986
69,C4,19.668,0.33200000000000074
70,Bb3,19.913,0.08699999999999974
71,Db4,20.139,0.8610000000000007
72,D4,20.273,0.7270000000000003
73,Db4,20.592,0.40800000000000125
74,Db4,20.777,0.22299999999999898
75,Db4,20.966,0.03399999999999892
76,B3,21.115,0.8850000000000016
77,C4,21.201,0.7989999999999995
78,F4,21.444,0.5560000000000009
79,Eb4,21.634,0.36599999999999966
80,D4,22.219,0.7809999999999988
81,Db4,22.432,0.5680000000000014
82,C4,22.538,0.46199999999999974
83,Db4,22.672,0.3279999999999994
84,C4,22.764,0.23600000000000065
85,Db4,22.923000000000002,0.07699999999999818
86,B3,23.003,0.9969999999999999
87,B3,23.167,0.8329999999999984
88,Db4,23.521,0.4789999999999992
89,D4,23.729,0.2710000000000008
90,Db4,23.921,0.07900000000000063
