,note_name,start_time,duration
0,C4,0.148,0.852
1,B3,0.228,0.772
2,C4,0.398,0.602
3,B3,0.456,0.544
4,G3,0.618,0.382
5,Eb3,0.849,0.15100000000000002
6,D3,1.15,0.8500000000000001
7,D3,1.337,0.663
8,D3,2.008,0.992
9,C3,2.09,0.9100000000000001
10,C3,2.2640000000000002,0.7359999999999998
11,C3,2.365,0.6349999999999998
12,C3,2.492,0.508
13,C3,2.608,0.3919999999999999
14,C3,3.104,0.8959999999999999
15,C3,3.2640000000000002,0.7359999999999998
16,C3,3.5789999999999997,0.42100000000000026
17,C3,4.667,0.3330000000000002
18,C3,4.77,0.23000000000000043
19,C3,4.922,0.07800000000000029
20,D3,5.052,0.9480000000000004
21,C3,5.108,0.8920000000000003
22,D3,5.189,0.8109999999999999
23,Eb3,5.527,0.47299999999999986
24,Eb3,5.57,0.4299999999999997
25,Db3,5.629,0.37100000000000044
26,D3,5.697,0.30299999999999994
27,E3,5.802,0.1980000000000004
28,D3,5.882,0.11800000000000033
29,Eb3,6.357,0.6429999999999998
30,E3,6.445,0.5549999999999997
31,E3,6.616,0.38400000000000034
32,G3,6.695,0.3049999999999997
33,Bb3,6.971,0.028999999999999915
34,Bb3,7.055,0.9450000000000003
35,Bb3,7.272,0.7279999999999998
36,Bb3,7.477,0.5229999999999997
37,Bb3,7.693,0.3070000000000004
38,Bb3,7.898,0.10200000000000031
39,D4,8.008,0.9920000000000009
40,C4,8.216,0.7840000000000007
41,B3,8.286,0.7140000000000004
42,A3,8.434,0.5660000000000007
43,A3,8.703,0.2970000000000006
44,D4,8.938,0.06199999999999939
45,Gb4,9.125,0.875
46,Gb4,9.29,0.7100000000000009
47,Gb4,10.031,0.9689999999999994
48,E4,10.113,0.8870000000000005
49,Eb4,10.241,0.7590000000000003
50,C4,10.323,0.6769999999999996
51,C4,10.542,0.4580000000000002
52,A3,10.733,0.26699999999999946
53,A3,10.827,0.17300000000000004
54,G3,11.065,0.9350000000000005
55,A3,11.154,0.8460000000000001
56,C4,11.337,0.6630000000000003
57,C4,11.667,0.3330000000000002
58,E4,11.875,0.125
59,Ab4,12.125,0.875
60,Ab4,12.29,0.7100000000000009
61,Db5,13.116,0.8840000000000003
62,C5,13.533,0.4670000000000005
63,C5,13.618,0.3819999999999997
64,F5,13.771,0.2289999999999992
65,Gb5,13.866,0.13400000000000034
66,Gb5,14.055,0.9450000000000003
67,Gb5,14.272,0.7279999999999998
68,Gb5,14.477,0.5229999999999997
69,Gb5,14.693,0.3070000000000004
70,Gb5,14.898,0.10200000000000031
71,E5,15.148,0.8520000000000003
72,D5,15.228,0.7720000000000002
73,C5,15.398,0.6020000000000003
74,B4,15.456,0.5440000000000005
75,G4,15.618,0.3819999999999997
76,Gb4,15.849,0.1509999999999998
77,Ab4,16.109,0.8909999999999982
78,F4,16.368,0.6320000000000014
79,Eb4,16.616,0.38400000000000034
80,Gb4,16.757,0.24299999999999855
81,Gb4,16.988,0.012000000000000455
82,Gb4,17.34,0.6600000000000001
83,Gb4,18.259,0.7409999999999997
84,Gb4,18.518,0.4819999999999993
85,G3,18.671,0.3290000000000006
86,Gb3,19.09,0.9100000000000001
87,F3,19.232,0.7680000000000007
88,E3,19.746,0.25400000000000134
89,F3,20.341,0.6589999999999989
90,F3,20.516,0.48400000000000176
91,G3,20.773,0.2270000000000003
92,A3,21.191,0.809000000000001
93,Ab3,21.435,0.5650000000000013
94,A3,21.483,0.5169999999999995
95,B3,21.525,0.4750000000000014
96,C4,21.773,0.2270000000000003
97,C4,21.941,0.05900000000000105
98,B3,22.122,0.8780000000000001
99,C4,22.283,0.7169999999999987
100,Eb4,23.329,0.6709999999999994
101,E4,23.375,0.625
102,G4,23.421,0.5790000000000006
103,G4,23.536,0.46399999999999864
