,note_name,start_time,duration
0,C4,0.191,0.8089999999999999
1,Eb4,0.435,0.565
2,E4,0.483,0.517
3,Gb4,0.525,0.475
4,G4,0.773,0.22699999999999998
5,G4,0.941,0.05900000000000005
6,F4,1.121,0.879
7,C4,1.426,0.5740000000000001
8,F4,1.533,0.4670000000000001
9,A4,1.7930000000000001,0.20699999999999985
10,E4,1.9220000000000002,0.07799999999999985
11,E4,2.104,0.8959999999999999
12,E4,2.2640000000000002,0.7359999999999998
13,E4,2.5789999999999997,0.42100000000000026
14,E4,3.064,0.9359999999999999
15,F4,3.154,0.8460000000000001
16,G4,3.229,0.7709999999999999
17,G4,3.583,0.4169999999999998
18,A4,4.062,0.9379999999999997
19,A4,4.243,0.7569999999999997
20,Eb5,4.589,0.4109999999999996
21,G5,4.824,0.17600000000000016
22,F5,5.092,0.9080000000000004
23,D5,5.318,0.6820000000000004
24,Bb4,5.499,0.5010000000000003
25,C5,6.803,0.19700000000000006
26,Db5,7.251,0.7489999999999997
27,Db5,7.427,0.5730000000000004
28,E5,7.602,0.3979999999999997
29,A5,7.867,0.133
30,G5,8.129,0.8710000000000004
31,F5,8.197,0.8030000000000008
32,G5,8.349,0.6509999999999998
33,G5,8.423,0.577
34,G5,8.71,0.28999999999999915
35,F5,9.148,0.8520000000000003
36,D5,9.228,0.7720000000000002
37,C5,9.398,0.6020000000000003
38,Bb4,9.456,0.5440000000000005
39,C5,9.618,0.3819999999999997
40,B4,9.849,0.1509999999999998
41,E5,10.008,0.9920000000000009
42,F5,10.216,0.7840000000000007
43,G5,10.286,0.7140000000000004
44,B5,10.434,0.5660000000000007
45,B5,10.703,0.2970000000000006
46,E6,10.938,0.06199999999999939
47,Bb6,11.073,0.9269999999999996
48,G6,11.27,0.7300000000000004
49,E6,11.353,0.6470000000000002
50,Eb6,11.525,0.47499999999999964
51,D6,11.607,0.3930000000000007
52,G6,11.793,0.20700000000000074
